slice,dist,mantelr,pval3,llim.2.5%,ulim.97.5%,dist1,dist2,dist3,otus,Comparison,Mya
1000000000,Aitchison,-0.002320334811707734,0.954,-0.025978810841618433,0.01690558529189995,plant.dist,spat.dist,phylo.dist,204,Microbiome ~ plant.dist + spat.dist + phylo.dist,1000
1010000000,Aitchison,0.16525835269734374,0.001,0.12250973752030145,0.18696031061648413,phylo.dist,plant.dist,spat.dist,203,Microbiome ~ phylo.dist + plant.dist + spat.dist,1010
1010000000,Aitchison,0.04369961468419361,0.348,0.007910293188475649,0.07884473149023258,spat.dist,phylo.dist,plant.dist,203,Microbiome ~ spat.dist + phylo.dist + plant.dist,1010
1010000000,Aitchison,-0.002309369032624583,0.943,-0.027535212146666353,0.01714104061660359,plant.dist,spat.dist,phylo.dist,203,Microbiome ~ plant.dist + spat.dist + phylo.dist,1010
1020000000,Aitchison,0.16491740621707154,0.002,0.12101490057094585,0.18983718251886966,phylo.dist,plant.dist,spat.dist,200,Microbiome ~ phylo.dist + plant.dist + spat.dist,1020
1020000000,Aitchison,0.04425522886936845,0.371,0.009437791415039767,0.07718222890857937,spat.dist,phylo.dist,plant.dist,200,Microbiome ~ spat.dist + phylo.dist + plant.dist,1020
1020000000,Aitchison,-0.0021254231500748666,0.939,-0.028677725957915456,0.016687908728120152,plant.dist,spat.dist,phylo.dist,200,Microbiome ~ plant.dist + spat.dist + phylo.dist,1020
1030000000,Aitchison,0.16483190212914497,0.001,0.12488036419421163,0.18458474319500845,phylo.dist,plant.dist,spat.dist,199,Microbiome ~ phylo.dist + plant.dist + spat.dist,1030
1030000000,Aitchison,0.0444651938857213,0.369,0.009973158448616076,0.0775041550817615,spat.dist,phylo.dist,plant.dist,199,Microbiome ~ spat.dist + phylo.dist + plant.dist,1030
1030000000,Aitchison,-0.0019136850763480154,0.947,-0.027227586095341105,0.016776289644511267,plant.dist,spat.dist,phylo.dist,199,Microbiome ~ plant.dist + spat.dist + phylo.dist,1030
1040000000,Aitchison,0.16512808616921473,0.001,0.12201288947542217,0.18841529355653383,phylo.dist,plant.dist,spat.dist,198,Microbiome ~ phylo.dist + plant.dist + spat.dist,1040
1040000000,Aitchison,0.044353465422388154,0.393,0.011669356158684595,0.08238302444747096,spat.dist,phylo.dist,plant.dist,198,Microbiome ~ spat.dist + phylo.dist + plant.dist,1040
1040000000,Aitchison,-0.0019227864177157185,0.942,-0.02922376484769628,0.01678568070927411,plant.dist,spat.dist,phylo.dist,198,Microbiome ~ plant.dist + spat.dist + phylo.dist,1040
1050000000,Aitchison,0.16476260948820334,0.001,0.12325446586211608,0.18582219412612955,phylo.dist,plant.dist,spat.dist,187,Microbiome ~ phylo.dist + plant.dist + spat.dist,1050
1050000000,Aitchison,0.04454942905433999,0.346,0.01348976012724113,0.07983540797563529,spat.dist,phylo.dist,plant.dist,187,Microbiome ~ spat.dist + phylo.dist + plant.dist,1050
1050000000,Aitchison,-5.176938925365121e-4,0.984,-0.021471364762145843,0.01890374576800434,plant.dist,spat.dist,phylo.dist,187,Microbiome ~ plant.dist + spat.dist + phylo.dist,1050
1060000000,Aitchison,0.1660318729202347,0.001,0.12462696313349039,0.18799498143483967,phylo.dist,plant.dist,spat.dist,186,Microbiome ~ phylo.dist + plant.dist + spat.dist,1060
1060000000,Aitchison,0.042217865398211894,0.368,0.0032184894905626102,0.08182073873826345,spat.dist,phylo.dist,plant.dist,186,Microbiome ~ spat.dist + phylo.dist + plant.dist,1060
1060000000,Aitchison,-5.54628349598456e-4,0.988,-0.022992287447417645,0.01852466327148561,plant.dist,spat.dist,phylo.dist,186,Microbiome ~ plant.dist + spat.dist + phylo.dist,1060
1070000000,Aitchison,0.1655856173101437,0.001,0.12347036398279204,0.18610786930064593,phylo.dist,plant.dist,spat.dist,179,Microbiome ~ phylo.dist + plant.dist + spat.dist,1070
1070000000,Aitchison,0.043539113007135345,0.376,0.007209134021264326,0.07710212044542045,spat.dist,phylo.dist,plant.dist,179,Microbiome ~ spat.dist + phylo.dist + plant.dist,1070
1070000000,Aitchison,5.337731939838346e-4,0.99,-0.019961614887034927,0.01734461467112758,plant.dist,spat.dist,phylo.dist,179,Microbiome ~ plant.dist + spat.dist + phylo.dist,1070
1080000000,Aitchison,0.16542119224686866,0.001,0.12253307137360402,0.18779135900723587,phylo.dist,plant.dist,spat.dist,177,Microbiome ~ phylo.dist + plant.dist + spat.dist,1080
1080000000,Aitchison,0.043997137481645125,0.327,0.006903467950233069,0.08148749907813366,spat.dist,phylo.dist,plant.dist,177,Microbiome ~ spat.dist + phylo.dist + plant.dist,1080
1080000000,Aitchison,7.180277016140157e-4,0.981,-0.022465863571602004,0.01965562590242664,plant.dist,spat.dist,phylo.dist,177,Microbiome ~ plant.dist + spat.dist + phylo.dist,1080
1090000000,Aitchison,0.1675822250631481,0.001,0.1240573681259264,0.18770717417721283,phylo.dist,plant.dist,spat.dist,176,Microbiome ~ phylo.dist + plant.dist + spat.dist,1090
1090000000,Aitchison,0.043755790497591256,0.336,0.009185074116593353,0.07716443226884513,spat.dist,phylo.dist,plant.dist,176,Microbiome ~ spat.dist + phylo.dist + plant.dist,1090
1090000000,Aitchison,3.867035236233141e-4,0.988,-0.02182081015900736,0.020223059748609842,plant.dist,spat.dist,phylo.dist,176,Microbiome ~ plant.dist + spat.dist + phylo.dist,1090
1100000000,Aitchison,0.1705631684827399,0.001,0.13023875203346863,0.1910928683229478,phylo.dist,plant.dist,spat.dist,174,Microbiome ~ phylo.dist + plant.dist + spat.dist,1100
1100000000,Aitchison,0.041815802621519155,0.34,0.011580104173626846,0.07915291160881648,spat.dist,phylo.dist,plant.dist,174,Microbiome ~ spat.dist + phylo.dist + plant.dist,1100
1100000000,Aitchison,-0.0013750737118814309,0.96,-0.02326966102422405,0.016990115611512573,plant.dist,spat.dist,phylo.dist,174,Microbiome ~ plant.dist + spat.dist + phylo.dist,1100
1110000000,Aitchison,0.1706492225011414,0.001,0.1306683802865697,0.19161250096514215,phylo.dist,plant.dist,spat.dist,171,Microbiome ~ phylo.dist + plant.dist + spat.dist,1110
1110000000,Aitchison,0.0426002997348695,0.369,0.008306434388400917,0.07855187305535177,spat.dist,phylo.dist,plant.dist,171,Microbiome ~ spat.dist + phylo.dist + plant.dist,1110
1110000000,Aitchison,-0.0013379471765927813,0.963,-0.022900177090710024,0.016877486164645718,plant.dist,spat.dist,phylo.dist,171,Microbiome ~ plant.dist + spat.dist + phylo.dist,1110
1120000000,Aitchison,0.17199134345551684,0.001,0.13126661866667008,0.19389663985628658,phylo.dist,plant.dist,spat.dist,164,Microbiome ~ phylo.dist + plant.dist + spat.dist,1120
1120000000,Aitchison,0.042188211090076096,0.356,0.011652171899139712,0.07985122736632477,spat.dist,phylo.dist,plant.dist,164,Microbiome ~ spat.dist + phylo.dist + plant.dist,1120
1120000000,Aitchison,-0.0026930840586269025,0.925,-0.0246693099888221,0.014993331314401696,plant.dist,spat.dist,phylo.dist,164,Microbiome ~ plant.dist + spat.dist + phylo.dist,1120
1130000000,Aitchison,0.17169579348822633,0.001,0.1341434481132874,0.19150199938963883,phylo.dist,plant.dist,spat.dist,161,Microbiome ~ phylo.dist + plant.dist + spat.dist,1130
1130000000,Aitchison,0.041570480347850845,0.377,0.008068064759463797,0.08016052208544502,spat.dist,phylo.dist,plant.dist,161,Microbiome ~ spat.dist + phylo.dist + plant.dist,1130
1130000000,Aitchison,-0.001689755098206946,0.953,-0.022498527968552992,0.018884619121381722,plant.dist,spat.dist,phylo.dist,161,Microbiome ~ plant.dist + spat.dist + phylo.dist,1130
1140000000,Aitchison,0.17169579348822633,0.001,0.13048944019721329,0.19474344451968273,phylo.dist,plant.dist,spat.dist,161,Microbiome ~ phylo.dist + plant.dist + spat.dist,1140
1140000000,Aitchison,0.041570480347850845,0.369,0.005730422488363241,0.07506744545256536,spat.dist,phylo.dist,plant.dist,161,Microbiome ~ spat.dist + phylo.dist + plant.dist,1140
1140000000,Aitchison,-0.001689755098206946,0.957,-0.026175975611653707,0.01577940896677179,plant.dist,spat.dist,phylo.dist,161,Microbiome ~ plant.dist + spat.dist + phylo.dist,1140
1150000000,Aitchison,0.1718641114508926,0.001,0.13580091714369547,0.19159083008779904,phylo.dist,plant.dist,spat.dist,159,Microbiome ~ phylo.dist + plant.dist + spat.dist,1150
1150000000,Aitchison,0.04206314233629647,0.384,0.005827851129042846,0.07960083503807532,spat.dist,phylo.dist,plant.dist,159,Microbiome ~ spat.dist + phylo.dist + plant.dist,1150
1150000000,Aitchison,-0.001668605106313792,0.96,-0.02397448778048346,0.01617376165257641,plant.dist,spat.dist,phylo.dist,159,Microbiome ~ plant.dist + spat.dist + phylo.dist,1150
1160000000,Aitchison,0.1718641114508926,0.001,0.130451509755495,0.19230603057187612,phylo.dist,plant.dist,spat.dist,159,Microbiome ~ phylo.dist + plant.dist + spat.dist,1160
1160000000,Aitchison,0.04206314233629647,0.403,0.009011077673238686,0.07368832225154548,spat.dist,phylo.dist,plant.dist,159,Microbiome ~ spat.dist + phylo.dist + plant.dist,1160
1160000000,Aitchison,-0.001668605106313792,0.956,-0.02537409926968957,0.016561329220627037,plant.dist,spat.dist,phylo.dist,159,Microbiome ~ plant.dist + spat.dist + phylo.dist,1160
1170000000,Aitchison,0.1718641114508926,0.001,0.13272045236836882,0.1917125781421774,phylo.dist,plant.dist,spat.dist,159,Microbiome ~ phylo.dist + plant.dist + spat.dist,1170
1170000000,Aitchison,0.04206314233629647,0.362,0.011000818728962518,0.07712397905625748,spat.dist,phylo.dist,plant.dist,159,Microbiome ~ spat.dist + phylo.dist + plant.dist,1170
1170000000,Aitchison,-0.001668605106313792,0.964,-0.025832681272215177,0.018787025634905443,plant.dist,spat.dist,phylo.dist,159,Microbiome ~ plant.dist + spat.dist + phylo.dist,1170
1180000000,Aitchison,0.1716217397270087,0.001,0.13252392755302211,0.19197969480221927,phylo.dist,plant.dist,spat.dist,158,Microbiome ~ phylo.dist + plant.dist + spat.dist,1180
1180000000,Aitchison,0.04088386013069759,0.346,0.007477100064575847,0.074057923306137,spat.dist,phylo.dist,plant.dist,158,Microbiome ~ spat.dist + phylo.dist + plant.dist,1180
1180000000,Aitchison,-0.0014423855039519117,0.958,-0.0248457519332305,0.016219067398632818,plant.dist,spat.dist,phylo.dist,158,Microbiome ~ plant.dist + spat.dist + phylo.dist,1180
1190000000,Aitchison,0.17177706003649149,0.001,0.1351507504709856,0.1917545072161581,phylo.dist,plant.dist,spat.dist,156,Microbiome ~ phylo.dist + plant.dist + spat.dist,1190
1190000000,Aitchison,0.041434534667965706,0.371,0.009400725759758942,0.07144159027653556,spat.dist,phylo.dist,plant.dist,156,Microbiome ~ spat.dist + phylo.dist + plant.dist,1190
1190000000,Aitchison,-0.0015105180830590405,0.955,-0.022471342244923163,0.01674217766355722,plant.dist,spat.dist,phylo.dist,156,Microbiome ~ plant.dist + spat.dist + phylo.dist,1190
1200000000,Aitchison,0.171836062893432,0.001,0.1340356982422538,0.19320907121034347,phylo.dist,plant.dist,spat.dist,155,Microbiome ~ phylo.dist + plant.dist + spat.dist,1200
1200000000,Aitchison,0.04174616916957941,0.361,0.008502072510008903,0.07818442599595411,spat.dist,phylo.dist,plant.dist,155,Microbiome ~ spat.dist + phylo.dist + plant.dist,1200
1200000000,Aitchison,-0.0011703067048204118,0.968,-0.02242946437374099,0.016791534887113903,plant.dist,spat.dist,phylo.dist,155,Microbiome ~ plant.dist + spat.dist + phylo.dist,1200
1210000000,Aitchison,0.17196351997974335,0.001,0.13429614761526965,0.19360636549422622,phylo.dist,plant.dist,spat.dist,154,Microbiome ~ phylo.dist + plant.dist + spat.dist,1210
1210000000,Aitchison,0.042103267423107535,0.382,0.006342193978848078,0.07717925724441599,spat.dist,phylo.dist,plant.dist,154,Microbiome ~ spat.dist + phylo.dist + plant.dist,1210
1210000000,Aitchison,-0.001258556437523118,0.97,-0.02430630888860528,0.01714489431125322,plant.dist,spat.dist,phylo.dist,154,Microbiome ~ plant.dist + spat.dist + phylo.dist,1210
1220000000,Aitchison,0.17222543444949662,0.001,0.13440255999847245,0.1921370600382799,phylo.dist,plant.dist,spat.dist,153,Microbiome ~ phylo.dist + plant.dist + spat.dist,1220
1220000000,Aitchison,0.04238243690037699,0.384,0.009990652318290223,0.0732560566148,spat.dist,phylo.dist,plant.dist,153,Microbiome ~ spat.dist + phylo.dist + plant.dist,1220
1220000000,Aitchison,-0.0014196091967089309,0.964,-0.023675437382586526,0.01776752762152594,plant.dist,spat.dist,phylo.dist,153,Microbiome ~ plant.dist + spat.dist + phylo.dist,1220
1230000000,Aitchison,0.17222543444949662,0.001,0.12872233379938802,0.19549489618756827,phylo.dist,plant.dist,spat.dist,153,Microbiome ~ phylo.dist + plant.dist + spat.dist,1230
1230000000,Aitchison,0.04238243690037699,0.361,0.005903329327916049,0.07959323200490591,spat.dist,phylo.dist,plant.dist,153,Microbiome ~ spat.dist + phylo.dist + plant.dist,1230
1230000000,Aitchison,-0.0014196091967089309,0.956,-0.024262303651844043,0.016411096343878266,plant.dist,spat.dist,phylo.dist,153,Microbiome ~ plant.dist + spat.dist + phylo.dist,1230
1240000000,Aitchison,0.17069235214009779,0.001,0.1330468384234227,0.19009187578994802,phylo.dist,plant.dist,spat.dist,152,Microbiome ~ phylo.dist + plant.dist + spat.dist,1240
1240000000,Aitchison,0.043037969014765885,0.339,0.008116039689982753,0.07783809021533566,spat.dist,phylo.dist,plant.dist,152,Microbiome ~ spat.dist + phylo.dist + plant.dist,1240
1240000000,Aitchison,-9.681003189759487e-4,0.967,-0.02547925189861963,0.01716819996188336,plant.dist,spat.dist,phylo.dist,152,Microbiome ~ plant.dist + spat.dist + phylo.dist,1240
1250000000,Aitchison,0.1706004716593993,0.001,0.1328590405423816,0.19343200955541176,phylo.dist,plant.dist,spat.dist,150,Microbiome ~ phylo.dist + plant.dist + spat.dist,1250
1250000000,Aitchison,0.043553145064429505,0.326,0.010888978714809958,0.08088027965632744,spat.dist,phylo.dist,plant.dist,150,Microbiome ~ spat.dist + phylo.dist + plant.dist,1250
1250000000,Aitchison,-9.076368431693763e-4,0.97,-0.0242254894213198,0.0165875071588041,plant.dist,spat.dist,phylo.dist,150,Microbiome ~ plant.dist + spat.dist + phylo.dist,1250
1260000000,Aitchison,0.1706004716593993,0.001,0.13407500173251777,0.1928911841763945,phylo.dist,plant.dist,spat.dist,150,Microbiome ~ phylo.dist + plant.dist + spat.dist,1260
1260000000,Aitchison,0.043553145064429505,0.356,0.005348347566693511,0.07666164232827964,spat.dist,phylo.dist,plant.dist,150,Microbiome ~ spat.dist + phylo.dist + plant.dist,1260
1260000000,Aitchison,-9.076368431693763e-4,0.967,-0.026513037066032932,0.018212017308766693,plant.dist,spat.dist,phylo.dist,150,Microbiome ~ plant.dist + spat.dist + phylo.dist,1260
1270000000,Aitchison,0.17048604642000342,0.001,0.13378044098088474,0.1900100972832505,phylo.dist,plant.dist,spat.dist,149,Microbiome ~ phylo.dist + plant.dist + spat.dist,1270
1270000000,Aitchison,0.04381221094794077,0.318,0.015811688524967706,0.08562530210783231,spat.dist,phylo.dist,plant.dist,149,Microbiome ~ spat.dist + phylo.dist + plant.dist,1270
1270000000,Aitchison,-8.353983165523858e-4,0.984,-0.023820293546566566,0.016633117462391454,plant.dist,spat.dist,phylo.dist,149,Microbiome ~ plant.dist + spat.dist + phylo.dist,1270
1280000000,Aitchison,0.17144889838001579,0.001,0.13169174409386028,0.1940248658401163,phylo.dist,plant.dist,spat.dist,148,Microbiome ~ phylo.dist + plant.dist + spat.dist,1280
1280000000,Aitchison,0.04585299642803779,0.326,0.014470326451673059,0.08933316887765291,spat.dist,phylo.dist,plant.dist,148,Microbiome ~ spat.dist + phylo.dist + plant.dist,1280
1280000000,Aitchison,-0.0010111819787112328,0.973,-0.0221366909083828,0.018151661770669673,plant.dist,spat.dist,phylo.dist,148,Microbiome ~ plant.dist + spat.dist + phylo.dist,1280
1290000000,Aitchison,0.1715271271874066,0.001,0.13346439623255715,0.19214111551215163,phylo.dist,plant.dist,spat.dist,147,Microbiome ~ phylo.dist + plant.dist + spat.dist,1290
1290000000,Aitchison,0.04572598668763653,0.306,0.009915357444427005,0.0815030916455675,spat.dist,phylo.dist,plant.dist,147,Microbiome ~ spat.dist + phylo.dist + plant.dist,1290
1290000000,Aitchison,-8.595086696135978e-4,0.978,-0.024276092828535344,0.016749304125981128,plant.dist,spat.dist,phylo.dist,147,Microbiome ~ plant.dist + spat.dist + phylo.dist,1290
1300000000,Aitchison,0.1715271271874066,0.001,0.13980061512884767,0.19146724430472967,phylo.dist,plant.dist,spat.dist,147,Microbiome ~ phylo.dist + plant.dist + spat.dist,1300
1300000000,Aitchison,0.04572598668763653,0.326,0.006664957714591229,0.08029566204695354,spat.dist,phylo.dist,plant.dist,147,Microbiome ~ spat.dist + phylo.dist + plant.dist,1300
1300000000,Aitchison,-8.595086696135978e-4,0.973,-0.022851267291662605,0.017580288869341716,plant.dist,spat.dist,phylo.dist,147,Microbiome ~ plant.dist + spat.dist + phylo.dist,1300
1310000000,Aitchison,0.17125018825984054,0.001,0.13194153623654792,0.1926690158948349,phylo.dist,plant.dist,spat.dist,144,Microbiome ~ phylo.dist + plant.dist + spat.dist,1310
1310000000,Aitchison,0.046617492230531965,0.306,0.010742313841771097,0.08407433369074169,spat.dist,phylo.dist,plant.dist,144,Microbiome ~ spat.dist + phylo.dist + plant.dist,1310
1310000000,Aitchison,-3.8653760675757664e-4,0.986,-0.022764607331721042,0.01813097510821449,plant.dist,spat.dist,phylo.dist,144,Microbiome ~ plant.dist + spat.dist + phylo.dist,1310
1320000000,Aitchison,0.1714722769988161,0.001,0.13380735201222926,0.1919997988381636,phylo.dist,plant.dist,spat.dist,141,Microbiome ~ phylo.dist + plant.dist + spat.dist,1320
1320000000,Aitchison,0.047026012052530285,0.307,0.012205063784449788,0.08297063301048986,spat.dist,phylo.dist,plant.dist,141,Microbiome ~ spat.dist + phylo.dist + plant.dist,1320
1320000000,Aitchison,-4.189509712060211e-4,0.991,-0.023911581663145137,0.018246960516891356,plant.dist,spat.dist,phylo.dist,141,Microbiome ~ plant.dist + spat.dist + phylo.dist,1320
1330000000,Aitchison,0.17152096069042547,0.001,0.13417759423171743,0.1930584388237972,phylo.dist,plant.dist,spat.dist,138,Microbiome ~ phylo.dist + plant.dist + spat.dist,1330
1330000000,Aitchison,0.04816383264296459,0.284,0.008281183791287935,0.08925594528194011,spat.dist,phylo.dist,plant.dist,138,Microbiome ~ spat.dist + phylo.dist + plant.dist,1330
1330000000,Aitchison,0.0019313735756572058,0.944,-0.021838892091210624,0.02165156716523295,plant.dist,spat.dist,phylo.dist,138,Microbiome ~ plant.dist + spat.dist + phylo.dist,1330
1340000000,Aitchison,0.17152096069042547,0.001,0.13581136661751825,0.19351780594002765,phylo.dist,plant.dist,spat.dist,138,Microbiome ~ phylo.dist + plant.dist + spat.dist,1340
1340000000,Aitchison,0.04816383264296459,0.298,0.009470718789208538,0.08833182822941811,spat.dist,phylo.dist,plant.dist,138,Microbiome ~ spat.dist + phylo.dist + plant.dist,1340
1340000000,Aitchison,0.0019313735756572058,0.945,-0.022904480459245105,0.01956494456892397,plant.dist,spat.dist,phylo.dist,138,Microbiome ~ plant.dist + spat.dist + phylo.dist,1340
1350000000,Aitchison,0.17309363443663553,0.001,0.13353385355282407,0.19502277988911407,phylo.dist,plant.dist,spat.dist,137,Microbiome ~ phylo.dist + plant.dist + spat.dist,1350
1350000000,Aitchison,0.04282661129267155,0.351,0.006378754892359929,0.07468395180421175,spat.dist,phylo.dist,plant.dist,137,Microbiome ~ spat.dist + phylo.dist + plant.dist,1350
1350000000,Aitchison,0.004440054047313399,0.894,-0.019263411172172326,0.02344948535848201,plant.dist,spat.dist,phylo.dist,137,Microbiome ~ plant.dist + spat.dist + phylo.dist,1350
1360000000,Aitchison,0.17320443362910165,0.001,0.13426619729660288,0.1939360762083317,phylo.dist,plant.dist,spat.dist,136,Microbiome ~ phylo.dist + plant.dist + spat.dist,1360
1360000000,Aitchison,0.04329961060346408,0.354,0.012078670115165011,0.07852761277362193,spat.dist,phylo.dist,plant.dist,136,Microbiome ~ spat.dist + phylo.dist + plant.dist,1360
1360000000,Aitchison,0.004381619491054905,0.884,-0.016384120099022435,0.025134719378724017,plant.dist,spat.dist,phylo.dist,136,Microbiome ~ plant.dist + spat.dist + phylo.dist,1360
1370000000,Aitchison,0.17339368017524695,0.001,0.13535140715723398,0.19318314231582606,phylo.dist,plant.dist,spat.dist,132,Microbiome ~ phylo.dist + plant.dist + spat.dist,1370
1370000000,Aitchison,0.04591767211816316,0.324,0.006602118230786476,0.0817951107150674,spat.dist,phylo.dist,plant.dist,132,Microbiome ~ spat.dist + phylo.dist + plant.dist,1370
1370000000,Aitchison,0.0022080396782611592,0.951,-0.02090528281146807,0.022084141330381432,plant.dist,spat.dist,phylo.dist,132,Microbiome ~ plant.dist + spat.dist + phylo.dist,1370
1380000000,Aitchison,0.17675935666491535,0.001,0.1395121422719529,0.1978041545418101,phylo.dist,plant.dist,spat.dist,127,Microbiome ~ phylo.dist + plant.dist + spat.dist,1380
1380000000,Aitchison,0.03680320807292733,0.421,0.0025891415185903465,0.07384520974907532,spat.dist,phylo.dist,plant.dist,127,Microbiome ~ spat.dist + phylo.dist + plant.dist,1380
1380000000,Aitchison,0.0040400001014055855,0.887,-0.019203797706452495,0.022795276662039517,plant.dist,spat.dist,phylo.dist,127,Microbiome ~ plant.dist + spat.dist + phylo.dist,1380
1390000000,Aitchison,0.17830845567505782,0.001,0.14533577301137107,0.19877842160362186,phylo.dist,plant.dist,spat.dist,122,Microbiome ~ phylo.dist + plant.dist + spat.dist,1390
1390000000,Aitchison,0.03572489823821217,0.433,-4.617185606153087e-4,0.07708689052548953,spat.dist,phylo.dist,plant.dist,122,Microbiome ~ spat.dist + phylo.dist + plant.dist,1390
1390000000,Aitchison,0.005140908084545355,0.867,-0.01758401944571784,0.02357673333245746,plant.dist,spat.dist,phylo.dist,122,Microbiome ~ plant.dist + spat.dist + phylo.dist,1390
1400000000,Aitchison,0.1800298784697771,0.001,0.1462636153553033,0.2009010596915456,phylo.dist,plant.dist,spat.dist,118,Microbiome ~ phylo.dist + plant.dist + spat.dist,1400
1400000000,Aitchison,0.03638012403890123,0.413,-0.0017988211225097735,0.06987200979989064,spat.dist,phylo.dist,plant.dist,118,Microbiome ~ spat.dist + phylo.dist + plant.dist,1400
1400000000,Aitchison,0.0040550996821303,0.902,-0.018467312898899885,0.02326914876217007,plant.dist,spat.dist,phylo.dist,118,Microbiome ~ plant.dist + spat.dist + phylo.dist,1400
1410000000,Aitchison,0.1800298784697771,0.001,0.1414337624739197,0.19910141104175005,phylo.dist,plant.dist,spat.dist,118,Microbiome ~ phylo.dist + plant.dist + spat.dist,1410
1410000000,Aitchison,0.03638012403890123,0.418,0.0010155749532446542,0.0724037131273502,spat.dist,phylo.dist,plant.dist,118,Microbiome ~ spat.dist + phylo.dist + plant.dist,1410
1410000000,Aitchison,0.0040550996821303,0.899,-0.02031165528712089,0.024673351615803092,plant.dist,spat.dist,phylo.dist,118,Microbiome ~ plant.dist + spat.dist + phylo.dist,1410
1420000000,Aitchison,0.17941674597782167,0.001,0.14121685222299069,0.20067149807070406,phylo.dist,plant.dist,spat.dist,116,Microbiome ~ phylo.dist + plant.dist + spat.dist,1420
1420000000,Aitchison,0.035973065412534054,0.425,0.004968872032387833,0.07329932181825269,spat.dist,phylo.dist,plant.dist,116,Microbiome ~ spat.dist + phylo.dist + plant.dist,1420
1420000000,Aitchison,0.005001899189931263,0.871,-0.018780247810880016,0.023117574662482106,plant.dist,spat.dist,phylo.dist,116,Microbiome ~ plant.dist + spat.dist + phylo.dist,1420
1430000000,Aitchison,0.17924416780479216,0.001,0.14423965774868175,0.19779781176484884,phylo.dist,plant.dist,spat.dist,115,Microbiome ~ phylo.dist + plant.dist + spat.dist,1430
1430000000,Aitchison,0.036426283913678616,0.439,-0.0018312214263569839,0.07216490155277842,spat.dist,phylo.dist,plant.dist,115,Microbiome ~ spat.dist + phylo.dist + plant.dist,1430
1430000000,Aitchison,0.005055407813582252,0.855,-0.016186945245528557,0.023482030736204928,plant.dist,spat.dist,phylo.dist,115,Microbiome ~ plant.dist + spat.dist + phylo.dist,1430
1440000000,Aitchison,0.17924416780479216,0.001,0.14301613792695647,0.1999891474360234,phylo.dist,plant.dist,spat.dist,115,Microbiome ~ phylo.dist + plant.dist + spat.dist,1440
1440000000,Aitchison,0.036426283913678616,0.423,-0.0011120677858427476,0.07964280574785751,spat.dist,phylo.dist,plant.dist,115,Microbiome ~ spat.dist + phylo.dist + plant.dist,1440
1440000000,Aitchison,0.005055407813582252,0.873,-0.016705268967139284,0.02328639982139695,plant.dist,spat.dist,phylo.dist,115,Microbiome ~ plant.dist + spat.dist + phylo.dist,1440
1450000000,Aitchison,0.17933522461748175,0.001,0.14486999083649182,0.20051960018135095,phylo.dist,plant.dist,spat.dist,114,Microbiome ~ phylo.dist + plant.dist + spat.dist,1450
1450000000,Aitchison,0.03702954193220426,0.428,-0.00328872167379388,0.07081394010466291,spat.dist,phylo.dist,plant.dist,114,Microbiome ~ spat.dist + phylo.dist + plant.dist,1450
1450000000,Aitchison,0.00515309122790023,0.87,-0.020731755581231893,0.023680284083089476,plant.dist,spat.dist,phylo.dist,114,Microbiome ~ plant.dist + spat.dist + phylo.dist,1450
1460000000,Aitchison,0.17933522461748175,0.001,0.14301916053152283,0.1981544885032812,phylo.dist,plant.dist,spat.dist,114,Microbiome ~ phylo.dist + plant.dist + spat.dist,1460
1460000000,Aitchison,0.03702954193220426,0.415,0.0038144598180471145,0.06968025708878245,spat.dist,phylo.dist,plant.dist,114,Microbiome ~ spat.dist + phylo.dist + plant.dist,1460
1460000000,Aitchison,0.00515309122790023,0.869,-0.01820901753554163,0.023542885991671862,plant.dist,spat.dist,phylo.dist,114,Microbiome ~ plant.dist + spat.dist + phylo.dist,1460
1470000000,Aitchison,0.17933522461748175,0.001,0.14553481360435422,0.19945933856385145,phylo.dist,plant.dist,spat.dist,114,Microbiome ~ phylo.dist + plant.dist + spat.dist,1470
1470000000,Aitchison,0.03702954193220426,0.407,9.745575527654904e-4,0.07079224970573367,spat.dist,phylo.dist,plant.dist,114,Microbiome ~ spat.dist + phylo.dist + plant.dist,1470
1470000000,Aitchison,0.00515309122790023,0.868,-0.01623027078146265,0.02345833818199427,plant.dist,spat.dist,phylo.dist,114,Microbiome ~ plant.dist + spat.dist + phylo.dist,1470
1480000000,Aitchison,0.17933522461748175,0.001,0.1445547374008342,0.1988264666610079,phylo.dist,plant.dist,spat.dist,114,Microbiome ~ phylo.dist + plant.dist + spat.dist,1480
1480000000,Aitchison,0.03702954193220426,0.426,-0.002622328369569993,0.06975995600956054,spat.dist,phylo.dist,plant.dist,114,Microbiome ~ spat.dist + phylo.dist + plant.dist,1480
1480000000,Aitchison,0.00515309122790023,0.859,-0.016371256687869526,0.02322151992017096,plant.dist,spat.dist,phylo.dist,114,Microbiome ~ plant.dist + spat.dist + phylo.dist,1480
1490000000,Aitchison,0.18174691266198956,0.001,0.14313971102929413,0.20138524611738384,phylo.dist,plant.dist,spat.dist,112,Microbiome ~ phylo.dist + plant.dist + spat.dist,1490
1490000000,Aitchison,0.032083656375880454,0.487,-0.004161114536216636,0.07060558146831064,spat.dist,phylo.dist,plant.dist,112,Microbiome ~ spat.dist + phylo.dist + plant.dist,1490
1490000000,Aitchison,0.0016222755561356896,0.967,-0.021251004618469557,0.018491900404870497,plant.dist,spat.dist,phylo.dist,112,Microbiome ~ plant.dist + spat.dist + phylo.dist,1490
