SampleID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273
9d_S6,0.354565264,0.360624565,0.360624565,0.365245724,0.365984894,0.365984894,0.359877787,0.421618946,0.421618946,0.421618946,0.421618946,0.421618946,0.421618946,0.421618946,0.334658701,0.334658701,0.340227212,0.334658701,0.334658701,0.334658701,0.334658701,0.335007098,0.434964699,0.476822491,0.476822491,0.489989286,0.442545907,0.443355982,0.443355982,0.443355982,0.443355982,0.361397448,0.350280284,0.355933488,0.367501819,0.367501819,0.367501819,0.329841604,0.334658701,0.334658701,0.334658701,0.334658701,0.334658701,0.373847797,0.373847797,0.373421023,0.373421023,0.330256676,0.330256676,0.307923874,0.479675618,0.479675618,0.242160144,0.242160144,0.347946528,0.347946528,0.402046784,0.408300752,0.297898602,0.302924176,0.297898602,0.274198885,0.240423496,0.237914817,0.237914817,0.323062588,0.316760444,0.323062588,0.323062588,0.323062588,0.323062588,0.318575608,0.318510371,0.316760444,0.323062588,0.323062588,0.318575608,0.316760444,0.316760444,0.318575608,0.311840873,0.317409384,0.311840873,0.323062588,0.323062588,0.311840873,0.311840873,0.311840873,0.311840873,0.133164356,0.133164356,0.133164356,0.136940907,0.140764665,0.140764665,0.136940907,0.136940907,0.136940907,0.136940907,0.140764665,0.140764665,0.140764665,0.140764665,0.136940907,0.136940907,0.136940907,0.140764665,0.140764665,0.00255102,0,0.00255102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9e_S7,0.354565264,0.360624565,0.360624565,0.365245724,0.365984894,0.365984894,0.359877787,0.421618946,0.421618946,0.421618946,0.421618946,0.421618946,0.421618946,0.421618946,0.334658701,0.334658701,0.340227212,0.334658701,0.334658701,0.334658701,0.334658701,0.335007098,0.434964699,0.476822491,0.476822491,0.489989286,0.442545907,0.443355982,0.443355982,0.443355982,0.443355982,0.361397448,0.350280284,0.355933488,0.367501819,0.367501819,0.367501819,0.329841604,0.334658701,0.334658701,0.334658701,0.334658701,0.334658701,0.373847797,0.373847797,0.373421023,0.373421023,0.330256676,0.330256676,0.307923874,0.479675618,0.479675618,0.242160144,0.242160144,0.347946528,0.347946528,0.402046784,0.408300752,0.297898602,0.302924176,0.297898602,0.274198885,0.240423496,0.237914817,0.237914817,0.323062588,0.316760444,0.323062588,0.323062588,0.323062588,0.323062588,0.318575608,0.318510371,0.316760444,0.323062588,0.323062588,0.318575608,0.316760444,0.316760444,0.318575608,0.311840873,0.317409384,0.311840873,0.323062588,0.323062588,0.311840873,0.311840873,0.311840873,0.311840873,0.133164356,0.133164356,0.133164356,0.136940907,0.140764665,0.140764665,0.136940907,0.136940907,0.136940907,0.136940907,0.140764665,0.140764665,0.140764665,0.140764665,0.136940907,0.136940907,0.136940907,0.140764665,0.140764665,0.00255102,0,0.00255102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9f_S8,0.354565264,0.360624565,0.360624565,0.365245724,0.365984894,0.365984894,0.359877787,0.421618946,0.421618946,0.421618946,0.421618946,0.421618946,0.421618946,0.421618946,0.334658701,0.334658701,0.340227212,0.334658701,0.334658701,0.334658701,0.334658701,0.335007098,0.434964699,0.476822491,0.476822491,0.489989286,0.442545907,0.443355982,0.443355982,0.443355982,0.443355982,0.361397448,0.350280284,0.355933488,0.367501819,0.367501819,0.367501819,0.329841604,0.334658701,0.334658701,0.334658701,0.334658701,0.334658701,0.373847797,0.373847797,0.373421023,0.373421023,0.330256676,0.330256676,0.307923874,0.479675618,0.479675618,0.242160144,0.242160144,0.347946528,0.347946528,0.402046784,0.408300752,0.297898602,0.302924176,0.297898602,0.274198885,0.240423496,0.237914817,0.237914817,0.323062588,0.316760444,0.323062588,0.323062588,0.323062588,0.323062588,0.318575608,0.318510371,0.316760444,0.323062588,0.323062588,0.318575608,0.316760444,0.316760444,0.318575608,0.311840873,0.317409384,0.311840873,0.323062588,0.323062588,0.311840873,0.311840873,0.311840873,0.311840873,0.133164356,0.133164356,0.133164356,0.136940907,0.140764665,0.140764665,0.136940907,0.136940907,0.136940907,0.136940907,0.140764665,0.140764665,0.140764665,0.140764665,0.136940907,0.136940907,0.136940907,0.140764665,0.140764665,0.00255102,0,0.00255102,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9g_S9,0.348599905,0.354565264,0.354565264,0.359186422,0.359877787,0.359877787,0.353865732,0.428236902,0.428236902,0.428236902,0.428236902,0.428236902,0.428236902,0.428236902,0.340227212,0.340227212,0.334658701,0.340227212,0.340227212,0.340227212,0.340227212,0.340617716,0.428236902,0.476822491,0.476822491,0.489989286,0.449560578,0.450430225,0.450430225,0.450430225,0.450430225,0.367181359,0.355933488,0.36167333,0.373421023,0.373421023,0.373421023,0.324355896,0.329172993,0.329172993,0.329172993,0.329172993,0.329172993,0.367882438,0.367882438,0.367501819,0.367501819,0.324729799,0.324729799,0.302862209,0.479675618,0.479675618,0.24678114,0.24678114,0.353865732,0.353865732,0.395891303,0.402046784,0.29294406,0.297898602,0.29294406,0.269348102,0.235673245,0.233097897,0.233097897,0.317409384,0.322371062,0.317409384,0.317409384,0.317409384,0.317409384,0.31297923,0.312785863,0.322371062,0.317409384,0.317409384,0.31297923,0.322371062,0.322371062,0.31297923,0.306355165,0.311840873,0.306355165,0.317409384,0.317409384,0.306355165,0.306355165,0.306355165,0.306355165,0.129434143,0.136940907,0.129434143,0.133164356,0.136940907,0.136940907,0.133164356,0.133164356,0.133164356,0.133164356,0.136940907,0.136940907,0.136940907,0.136940907,0.133164356,0.133164356,0.133164356,0.136940907,0.136940907,0,0.00255102,0,0.00255102,0.00255102,0.00255102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127a_S106,0.389584739,0.396095522,0.396095522,0.293961606,0.289170006,0.289170006,0.289170006,0.425296871,0.425296871,0.425296871,0.425296871,0.425296871,0.425296871,0.425296871,0.321138417,0.321138417,0.31561154,0.321138417,0.321138417,0.321138417,0.321138417,0.316161049,0.360624565,0.383178548,0.383178548,0.389584739,0.381691544,0.376151626,0.376151626,0.376151626,0.376151626,0.371584008,0.359895425,0.353641457,0.359895425,0.359895425,0.359895425,0.331307827,0.398671386,0.398671386,0.398671386,0.398671386,0.398671386,0.392950373,0.392950373,0.392316547,0.392316547,0.379433078,0.379433078,0.341063319,0.375487112,0.375487112,0.293323897,0.293323897,0.395218603,0.395218603,0.378669318,0.378669318,0.302816562,0.308343439,0.302816562,0.334630919,0.240958428,0.258329988,0.258329988,0.248481608,0.252779937,0.248481608,0.248481608,0.248481608,0.248481608,0.244333301,0.247775231,0.252779937,0.248481608,0.248481608,0.244333301,0.252779937,0.252779937,0.244333301,0.233721369,0.24349174,0.233721369,0.248481608,0.248481608,0.233721369,0.233721369,0.233721369,0.233721369,0.221808956,0.230988291,0.221808956,0.226367295,0.221808956,0.230988291,0.226367295,0.226367295,0.226367295,0.226367295,0.217312009,0.230988291,0.217312009,0.217312009,0.226367295,0.226367295,0.226367295,0.230988291,0.217312009,0.320597986,0.326166497,0.320597986,0.326166497,0.326166497,0.326166497,0.320597986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124_S104,0.429151357,0.436285936,0.436285936,0.408455181,0.402713477,0.402713477,0.396095522,0.324355896,0.324355896,0.324355896,0.324355896,0.324355896,0.324355896,0.324355896,0.340550123,0.340550123,0.334630919,0.340550123,0.340550123,0.340550123,0.340550123,0.341426675,0.443032279,0.420124114,0.420124114,0.408455181,0.366250264,0.367376045,0.367376045,0.367376045,0.367376045,0.366780045,0.361426397,0.367630828,0.367630828,0.367630828,0.367630828,0.365177817,0.338951094,0.338951094,0.338951094,0.338951094,0.338951094,0.417386265,0.417386265,0.41159655,0.41159655,0.437220144,0.437220144,0.369996146,0.419779776,0.419779776,0.325342874,0.325342874,0.421098768,0.421098768,0.379907098,0.386062579,0.363193891,0.369497992,0.363193891,0.331307827,0.305105087,0.299536576,0.299536576,0.291840061,0.302112742,0.291840061,0.291840061,0.291840061,0.291840061,0.287388522,0.286621896,0.302112742,0.291840061,0.291840061,0.287388522,0.302112742,0.302112742,0.287388522,0.275624067,0.286354353,0.275624067,0.291840061,0.291840061,0.275624067,0.275624067,0.275624067,0.275624067,0.335461316,0.347485976,0.341426675,0.341426675,0.335461316,0.347485976,0.341426675,0.341426675,0.341426675,0.341426675,0.329587733,0.335461316,0.329587733,0.329587733,0.341426675,0.341426675,0.341426675,0.335461316,0.329587733,0.324035224,0.329480221,0.324035224,0.329480221,0.329480221,0.329480221,0.324035224,0.291840061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131a_S107,0.429151357,0.436285936,0.436285936,0.408455181,0.402713477,0.402713477,0.396095522,0.324355896,0.324355896,0.324355896,0.324355896,0.324355896,0.324355896,0.324355896,0.340550123,0.340550123,0.334630919,0.340550123,0.340550123,0.340550123,0.340550123,0.341426675,0.443032279,0.420124114,0.420124114,0.408455181,0.366250264,0.367376045,0.367376045,0.367376045,0.367376045,0.366780045,0.361426397,0.367630828,0.367630828,0.367630828,0.367630828,0.365177817,0.338951094,0.338951094,0.338951094,0.338951094,0.338951094,0.417386265,0.417386265,0.41159655,0.41159655,0.437220144,0.437220144,0.369996146,0.419779776,0.419779776,0.325342874,0.325342874,0.421098768,0.421098768,0.379907098,0.386062579,0.363193891,0.369497992,0.363193891,0.331307827,0.305105087,0.299536576,0.299536576,0.291840061,0.302112742,0.291840061,0.291840061,0.291840061,0.291840061,0.287388522,0.286621896,0.302112742,0.291840061,0.291840061,0.287388522,0.302112742,0.302112742,0.287388522,0.275624067,0.286354353,0.275624067,0.291840061,0.291840061,0.275624067,0.275624067,0.275624067,0.275624067,0.335461316,0.347485976,0.341426675,0.341426675,0.335461316,0.347485976,0.341426675,0.341426675,0.341426675,0.341426675,0.329587733,0.335461316,0.329587733,0.329587733,0.341426675,0.341426675,0.341426675,0.335461316,0.329587733,0.324035224,0.329480221,0.324035224,0.329480221,0.329480221,0.329480221,0.324035224,0.291840061,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131b_S108,0.429151357,0.436285936,0.436285936,0.408455181,0.402713477,0.402713477,0.396095522,0.324355896,0.324355896,0.324355896,0.324355896,0.324355896,0.324355896,0.324355896,0.340550123,0.340550123,0.334630919,0.340550123,0.340550123,0.340550123,0.340550123,0.341426675,0.443032279,0.420124114,0.420124114,0.408455181,0.366250264,0.367376045,0.367376045,0.367376045,0.367376045,0.366780045,0.361426397,0.367630828,0.367630828,0.367630828,0.367630828,0.365177817,0.338951094,0.338951094,0.338951094,0.338951094,0.338951094,0.417386265,0.417386265,0.41159655,0.41159655,0.437220144,0.437220144,0.369996146,0.419779776,0.419779776,0.325342874,0.325342874,0.421098768,0.421098768,0.379907098,0.386062579,0.363193891,0.369497992,0.363193891,0.331307827,0.305105087,0.299536576,0.299536576,0.291840061,0.302112742,0.291840061,0.291840061,0.291840061,0.291840061,0.287388522,0.286621896,0.302112742,0.291840061,0.291840061,0.287388522,0.302112742,0.302112742,0.287388522,0.275624067,0.286354353,0.275624067,0.291840061,0.291840061,0.275624067,0.275624067,0.275624067,0.275624067,0.335461316,0.347485976,0.341426675,0.341426675,0.335461316,0.347485976,0.341426675,0.341426675,0.341426675,0.341426675,0.329587733,0.335461316,0.329587733,0.329587733,0.341426675,0.341426675,0.341426675,0.335461316,0.329587733,0.324035224,0.329480221,0.324035224,0.329480221,0.329480221,0.329480221,0.324035224,0.291840061,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175VOUCHA_S141,0.335867294,0.330256676,0.330256676,0.339391174,0.334127722,0.334127722,0.334127722,0.358550854,0.358550854,0.358550854,0.358550854,0.358550854,0.358550854,0.358550854,0.337559542,0.337559542,0.3318197,0.337559542,0.337559542,0.337559542,0.337559542,0.342726321,0.359877787,0.341563569,0.341563569,0.331246135,0.356127464,0.350882353,0.350882353,0.350882353,0.350882353,0.354565264,0.349307235,0.343388031,0.349307235,0.349307235,0.349307235,0.282068765,0.372750114,0.372750114,0.372750114,0.372750114,0.372750114,0.383866643,0.383866643,0.378155074,0.378155074,0.334365407,0.334365407,0.299515015,0.440003785,0.440003785,0.252116278,0.252116278,0.337559542,0.337559542,0.363936844,0.369996146,0.323062588,0.32880243,0.323062588,0.329480221,0.120938792,0.109951109,0.109951109,0.261818202,0.266323496,0.261818202,0.261818202,0.261818202,0.261818202,0.262724909,0.266519401,0.266323496,0.261818202,0.261818202,0.262724909,0.266323496,0.266323496,0.262724909,0.252116278,0.256933198,0.252116278,0.261818202,0.261818202,0.252116278,0.252116278,0.252116278,0.252116278,0.205984005,0.205984005,0.19722806,0.201576846,0.19722806,0.205984005,0.201576846,0.201576846,0.201576846,0.201576846,0.19722806,0.205984005,0.19722806,0.19722806,0.201576846,0.201576846,0.201576846,0.205984005,0.19722806,0.214025389,0.218552876,0.214025389,0.218552876,0.218552876,0.218552876,0.214025389,0.216193911,0.292006641,0.292006641,0.292006641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24A_S72,0.370670015,0.364562909,0.364562909,0.375487112,0.369996146,0.369996146,0.369996146,0.388760433,0.388760433,0.388760433,0.388760433,0.388760433,0.388760433,0.388760433,0.348599905,0.348599905,0.354565264,0.348599905,0.348599905,0.348599905,0.348599905,0.353865732,0.348599905,0.359877787,0.359877787,0.35531929,0.367630828,0.362282945,0.362282945,0.362282945,0.362282945,0.380341121,0.362282945,0.368536913,0.374891752,0.374891752,0.374891752,0.263319856,0.361026936,0.361026936,0.361026936,0.361026936,0.361026936,0.396992911,0.396992911,0.391235083,0.391235083,0.35263165,0.35263165,0.270126232,0.447373843,0.447373843,0.224768093,0.224768093,0.324729799,0.324729799,0.341063319,0.341063319,0.331307827,0.337273186,0.331307827,0.329841604,0.147626473,0.15053594,0.15053594,0.2534104,0.248120011,0.2534104,0.2534104,0.2534104,0.2534104,0.254283198,0.257859238,0.248120011,0.2534104,0.2534104,0.254283198,0.248120011,0.248120011,0.254283198,0.243776206,0.248559617,0.243776206,0.2534104,0.2534104,0.243776206,0.243776206,0.243776206,0.243776206,0.198568759,0.189870899,0.189870899,0.194190932,0.189870899,0.198568759,0.194190932,0.194190932,0.194190932,0.194190932,0.194190932,0.198568759,0.194190932,0.194190932,0.194190932,0.194190932,0.194190932,0.198568759,0.194190932,0.240423496,0.235673245,0.240423496,0.235673245,0.235673245,0.235673245,0.240423496,0.2534104,0.354665753,0.354665753,0.354665753,0.058331145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24a_S22,0.370670015,0.364562909,0.364562909,0.375487112,0.369996146,0.369996146,0.369996146,0.388760433,0.388760433,0.388760433,0.388760433,0.388760433,0.388760433,0.388760433,0.348599905,0.348599905,0.354565264,0.348599905,0.348599905,0.348599905,0.348599905,0.353865732,0.348599905,0.359877787,0.359877787,0.35531929,0.367630828,0.362282945,0.362282945,0.362282945,0.362282945,0.380341121,0.362282945,0.368536913,0.374891752,0.374891752,0.374891752,0.263319856,0.361026936,0.361026936,0.361026936,0.361026936,0.361026936,0.396992911,0.396992911,0.391235083,0.391235083,0.35263165,0.35263165,0.270126232,0.447373843,0.447373843,0.224768093,0.224768093,0.324729799,0.324729799,0.341063319,0.341063319,0.331307827,0.337273186,0.331307827,0.329841604,0.147626473,0.15053594,0.15053594,0.2534104,0.248120011,0.2534104,0.2534104,0.2534104,0.2534104,0.254283198,0.257859238,0.248120011,0.2534104,0.2534104,0.254283198,0.248120011,0.248120011,0.254283198,0.243776206,0.248559617,0.243776206,0.2534104,0.2534104,0.243776206,0.243776206,0.243776206,0.243776206,0.198568759,0.189870899,0.189870899,0.194190932,0.189870899,0.198568759,0.194190932,0.194190932,0.194190932,0.194190932,0.194190932,0.198568759,0.194190932,0.194190932,0.194190932,0.194190932,0.194190932,0.198568759,0.194190932,0.240423496,0.235673245,0.240423496,0.235673245,0.235673245,0.235673245,0.240423496,0.2534104,0.354665753,0.354665753,0.354665753,0.058331145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
